placa;fecha;filtro_aceite;filtro_aire;filtro_diesel;engrase;este_cambio;proximo_cambio;observaciones
C828BVV;30/07/2024;SI;NO;NO;NO;28,213;33,213;
P517GJR;30/07/2024;SI;SI;NO;NO;91,490;94,490;
P770KSC;30/07/2024;SI;SI;NO;NO;180,763;183,763;C/F CABINA
P234JGZ;30/07/2024;X;X;X;X;X;X;FRENOS DELANTEROS Y TRASEROS
P634DYY;30/07/2024;SI;SI;NO;NO;168,760;170,760;
P025FYT;30/07/2024;SI;NO;NO;NO;159,084;162,084;C/A CAJA AUTOMATICA
P585JBF;30/07/2024;SI;SI;SI;SI;70,828;75,828;C/FRENOS DELANTEROS Y TRASEROS
P187GTQ;31/07/2024;SI;SI;NO;NO;149,043;152,043;
P357FYR;31/07/2024;SI;SI;NO;NO;156,883;161,883;
P149JGY;31/07/2024;SI;SI;NO;NO;247,261;252,261;
P276GDP;31/07/2024;SI;SI;NO;NO;195,957;197,957;C/A CATARINA
P864HMN;31/07/2024;SI;NO;SI;NO;107,442;112,442;C/F CABINA, C/A CAJA MEC
P774JRQ;31/07/2024;SI;SI;NO;NO;139,108;142,108;C/FRENOS DELANTEROS Y TRASEROS
P924FQD;1/08/2024;SI;NO;NO;NO;130,864;133,864;
P846DTV;1/08/2024;SI;NO;NO;NO;S/F;S/F;
P449JHB;1/08/2024;SI;NO;NO;NO;205,401;208,401;C/F CABINA
P297JNL;1/08/2024;SI;SI;NO;SI;97,810;102,810;C/BOOSTER Y LAVADO DE MOTOR
P758HXX;1/08/2024;X;X;X;X;X;X;MEC VARIA ORDEN 10294
P850JNL;2/08/2024;SI;SI;NO;NO;156,141;159,141;
P585KCY;2/08/2024;SI;NO;NO;NO;119,349;122,349;
P977HJJ;2/08/2024;SI;SI;NO;NO;107,343;109,343;C/F CABINA
P346GTP;2/08/2024;X;X;X;X;203,147;213,147;C/A CAJA AUTOMATICA
P721GSJ;2/08/2024;SI;SI;NO;NO;236,580;239,580;
P236KMZ;2/07/2024;X;X;X;X;X;X;C/ALTERNADOR Y FAJA
P066JYB;3/08/2024;SI;SI;NO;NO;103,626;106,626;C/F CABINA
P519GJF;3/08/2024;SI;NO;NO;NO;158,000;161,000;
P644KGY;3/08/2024;SI;NO;NO;NO;31,461;36,461;
P351JVS;3/08/2024;SI;SI;SI;SI;53,724;58,724;FLUSHING Y LAVADO DE MOTOR
P455JHL;3/08/2024;SI;NO;NO;NO;112,446;115,446;
P559BVS;3/08/2024;SI;SI;NO;SI;S/F;S/F;
P760JCX;3/08/2024;X;X;X;X;X;X;C/BUFA TRAS IZQ Y CARGADOR MOTOR
P995JWR;5/08/2024;SI;NO;NO;NO;80,914;85,914;C/F CABINA
P162GPX;5/08/2024;SI;NO;NO;NO;112,875;115,875;FLUSHING Y LAVADO DE MOTOR
P505KSG;5/08/2024;SI;SI;NO;NO;145,722;150,722;FRENOS DELANTEROS Y TRASEROS
P666JCX;5/08/2024;SI;NO;NO;NO;226,730;228,730;
P437KTB;5/08/2024;SI;SI;NO;NO;164,066;167,066;C/F CABINA
P901KXP;6/08/2024;X;X;X;XX;118,394;128,394;C/A CAJA AUTOMATICA
P719CKV;6/08/2024;X;X;X;X;X;X;FRENOS DELANTEROS
P223JFH;6/08/2024;SI;NO;NO;NO;114,291;147,291;LAVADO DE MOTOR
C805BVW;6/08/2024;SI;NO;NO;SI;62,712;67,712;
P610KHN;5/06/2024;X;X;X;X;X;X;C/FAJA ACC Y MANT FRENOS
P486FJF;6/08/2024;X;X;X;X;XX;X;MEC VARIA ORDEN 10311
P409JVZ;5/08/2024;SI;SI;NO;NO;;;C/F CABINA
P901KXP;7/08/2024;SI;SI;NO;NO;118,395;121,395;C/2 MULETAS Y C/2 TERM ESTABILIZADORAS
P076BNS;7/08/2024;X;X;X;X;X;X;MANTENIMIENTO FRENOS TRASEROS
P719CKV;7/08/2024;X;X;X;XX;X;X;MANT FLECHA DER. Y C/ PUNTA FLECHA
P262KVC;7/08/2024;SI;SI;NO;NO;135,748;138,748;C/F CABINA Y C/A CAJA AUTO TRANSFUSION
P510KBF;7/08/2024;SI;NO;NO;NO;143,785;148,785;
P920GSF;7/08/2024;SI;NO;NO;NO;158,136;163,136;C/F CABINA
P429KJD;7/08/2024;SI;SI;NO;NO;122,657;125,657;C/F CABINA
P070DZW;7/08/2024;SI;SI;NO;NO;203,835;208,835;REP TUBERIA ACEITE, FRENO ESTACIONAMIENTO
P831JCX;5/08/2024;X;X;X;X;X;X;MEC VARIA ORDEN 10371
P745KXP;7/08/2024;SI;NO;NO;NO;130,376;133,376;C/A CAJA AUTO, C/PTA CREMALLERA Y GUARDAPOLVOS
P785DVF;7/08/2024;X;X;X;X;X;X;MEC VARIA ORDEN 10365
P235FCJ;9/08/2024;SI;NO;NO;SI;327,538;332,538;
P340DPL;9/08/2024;SI;SI;NO;NO;173,333;175,333;
P599DHS;9/08/2024;SI;SI;NO;NO;122,834;127,834;C/F CABINA
P356FBZ;9/08/2024;SI;NO;NO;NO;196,836;199,836;C/A CAJA MEC
P255JCX;9/08/2024;SI;SI;NO;NO;123,957;128,957;C/F CABINA
P750FNQ;9/08/2024;SI;SI;NO;NO;228,525;233,525;C/F CABINA
P856KPH;9/08/2024;SI;NO;NO;NO;10,000;15,000;
P970KDM;9/08/2024;SI;SI;NO;NO;54,252;57,252;
P466KGX;9/08/2024;SI;NO;NO;SI;57,514;62,514;
P924JFH;9/08/2024;X;X;X;X;X;X;C/MANGUERA CALEFACCION
P860FKM;8/07/2024;X;X;X;X;X;X;FRENOS TRASEROS Y MEC VARIA NO10368
P956DKK;9/08/2024;X;X;X;X;X;X;MECANICA VARIA ORDEN 10355 Y 10354
P937JDL;10/08/2023;SI;SI;NO;NO;119,019;122,019;
C560BSN;10/08/2024;SI;SI;SI;SI;267,032;272,032;
P435JWP;10/08/2024;SI;SI;SI;SI;22,422;27,422;
P201GYW;10/08/2024;SI;SI;NO;NO;109,989;112,989;C/F CABINA
P976GTG;10/08/2024;SI;SI;NO;NO;96,036;101,036;
P906JFF;10/08/2024;SI;NO;NO;NO;75,572;78,572;C/F CABINA
P029JGZ;10/08/2024;SI;NO;NO;NO;90,380;93,380;SE HIZO LAVADO DE MOTOR
P781DKP;10/08/2024;SI;SI;NO;NO;118,322;120,322;FRENOS Y C/BOMB AUX FRENOS TRAS DER
P854KBL;12/08/2024;SI;SI;NO;SI;110,246;115,246;
P421JGY;12/08/2024;X;X;X;X;X;X;C/MULETAS DELANTERAS
P994KKD;12/08/2024;SI;NO;NO;NO;93,871;98,871;
P653KXP;12/08/2024;SI;SI;NO;NO;39,817;42,817;C/A CAJA AUTO Y FRENOS DEL Y TRAS
P855JFH;13/08/2024;SI;NO;NO;NO;67,252;72,252;
P403JXJ;13/08/2024;SI;NO;NO;NO;93,816;98,816;C/F CABINA
P574JHX;13/08/2024;SI;SI;NO;SI;136,336;141,336;
P554DQM;13/08/2024;X;X;X;X;X;X;C/BOMBA CENTRAL DE FRENO
P146GJL;13/08/2024;SI;NO;NO;NO;160,251;163,251;C/F CABINA
P379JXW;13/08/2024;SI;NO;NO;SI;31,365;36,365;
P267KTD;14/08/2024;SI;NO;NO;NO;115,895;118,895;
P920FPC;14/08/2024;SI;SI;NO;NO;85,592;90,592;C/F CABINA
P879KXP;14/08/2024;SI;SI;NO;SI;185,586;188,586;C/F CABINA
C163BSM;14/08/2024;SI;NO;SI;SI;160,181;165,181;LAVADO DE MOTOR
P745KXP;14/08/2024;X;X;X;X;X;X;C/TERM ESTAB. DEL IZQ. C/PAST DELANTERAS
P500KLX;15/08/2024;SI;SI;NO;NO;88,005;91,005;
P110KLD;15/08/2024;SI;NO;NO;NO;110,788;113,788;
P635JXN;15/08/2024;SI;SI;NO;NO;118,045;121,045;C/F CABINA
P706DLP;15/08/2024;SI;SI;NO;SI;294,811;299,811;FRENOS DEL Y TRAS, C/BOMB AUX FRENO
P876GPK;16/08/2024;SI;SI;NO;NO;66,838;69,838;C/F CABINA
P155KBH;16/08/2024;SI;SI;SI;SI;49,920;55,000;SERVICIO MAYOR ACEITES Y FLUIDOS
P918JCW;16/08/2024;SI;SI;NO;NO;127,281;130,281;
P267BNB;16/08/2024;SI;NO;NO;SI;195,362;200,362;LAVADO DE MOTOR
P408KJD;16/08/2024;X;X;X;X;X;X;FRENOS TRASEROS
P514KYG;16/08/2024;SI;NO;NO;NO;127,582;130,582;
P014DNC;16/08/2024;SI;SI;NO;NO;94,403;99,403;
P379HXY;16/08/2024;SI;SI;NO;SI;129,390;134,390;LAVADO DE MOTOR
P615KLX;16/08/2024;SI;NO;NO;NO;173,073;176,073;
C603BYG;16/08/2024;X;X;X;X;X;X;C/A CAJA, CAT, TRANSF Y C/EXT PTA FLECHA
P766DBX;17/08/2024;SI;NO;NO;NO;109,617;111,617;
P820JGC;17/08/2024;SI;SI;SI;SI;153,134;163,134;C/F CABINA Y FRENOS DEL Y TRAS
P943KQK;17/08/2024;SI;SI;NO;NO;135,880;138,880;C/F CABINA
P843CCQ;17/08/2024;SI;NO;NO;NO;125,553;128,553;
P846KRH;17/08/2024;X;X;X;X;111,526;126,526;C/A CAJA AUTOMATICA
P208HXY;17/08/2024;SI;SI;NO;NO;64,098;67,098;C/F CABINA Y C/REFRIGERANTE
P762CPB;17/08/2024;SI;NO;NO;NO;S/F;S/F;
P460FLQ;17/08/2024;X;X;X;X;X;X;C/KIT CLUTCH
C779BVH;17/08/2024;X;X;X;X;X;X;C/EMBRAGUE
P815JGF;19/08/2024;SI;SI;NO;SI;31,975;36,975;SE HIZO FLUSHING
P768FKB;19/08/2024;SI;NO;NO;NO;122,586;124,586;C/GUARDAPOLVO DE CREMALLERA
P929FWV;19/08/2024;SI;SI;NO;NO;294,166;296,166;
P930GRV;19/08/2024;SI;SI;NO;NO;188,728;191,728;C/F CABINA
P655GMD;19/08/2024;X;X;X;X;X;X;C/ESTABILIZADORAS DELANTERAS
P612CWY;19/08/2024;SI;SI;NO;NO;354,642;357,642;
P858KXP;19/08/2024;SI;SI;NO;NO;90,081;95,000;C/A CAJA AUTO Y MEC VARIA ORDEN 10455
P312BPX;20/08/2024;SI;SI;NO;NO;184,523;189,523;C/F CABINA
P566JJD;20/08/2024;SI;SI;NO;NO;185,023;188,023;
P897JRM;20/08/2024;SI;NO;NO;NO;36,706;41,706;
P316GPP;20/08/2024;SI;SI;NO;NO;109,356;114,356;C/F CABINA
P035DFZ;20/08/2024;SI;NO;NO;NO;160,139;165,139;MEC VARIA ORDEN 10476
P702JQR;20/08/2024;X;X;X;XX;X;X;C/MANGUERA REFRIGERANTE
P338JJZ;20/08/2024;SI;NO;NO;NO;124,355;127,355;C/A CAJA AUTO, REFRIG Y MEC VARIA
P945KLC;21/08/2024;SI;SI;NO;NO;168,060;170,060;C/F CABINA Y REP ABRAZ DE TANQUE
P803GWK;21/08/2024;SI;NO;NO;NO;144,255;146,255;
P025GRY;21/08/2024;SI;SI;NO;NO;80,615;85,615;C/F CABINA, SE HIZO LAV MOTOR
P871GXT;21/08/2024;SI;SI;NO;NO;100,116;105,116;C/F CABINA
P521JSG;21/08/2024;SI;SI;NO;NO;35,184;40,000;C/F CABINA
P964HZL;22/08/2024;SI;SI;NO;NO;125,353;128,353;C/F CABINA
P802DRJ;22/08/2024;X;X;X;X;X;X;C/DISCOS Y PASTILLAS DEL
P132JFJ;22/08/2024;SI;SI;NO;NO;75,712;78,712;C/F CABINA
P635JXN;22/08/2024;X;X;X;X;118,915;128,915;C/A CAJA AUTOMATICA
P864HMN;22/08/2024;X;X;X;X;X;X;FRENOS TRASEROS
P919FNH;22/08/2024;X;X;X;X;175,248;185,248;C/CANDELAS Y C/A CAJA AUTO
P724CLW;22/08/2024;SI;SI;NO;NO;194,087;199,087;
P660JKC;22/08/2024;SI;NO;SI;SI;71,416;76,416;SE HIZO LAVADO DE MOTOR
P935FQD;22/08/2024;SI;SI;NO;NO;247,417;249,417;
P250KVT;23/08/2024;SI;NO;NO;NO;130,260;133,260;C/F CABINA
P216JKR;23/08/2024;X;X;X;X;X;X;C/2 MULETAS DELANTERAS
P938JNL;23/08/2024;SI;NO;NO;NO;101,328;104,328;C/F CABINA C/PUNT CREM Y TERMINAL
P131KJT;23/08/2024;SI;NO;NO;NO;132,309;135,309;
P458KPV;23/08/2024;X;X;X;X;136,245;146,245;C/A CAJA AUTOMATICA
P494GNJ;23/08/2024;X;X;X;X;X;X;C/BUFA TRASERA IZQUIERDA
P059KKW;24/08/2024;SI;NO;NO;NO;212,507;215,507;
P390GXT;24/08/2024;X;X;X;X;X;X;REPARACION BASE FILTRO
P243JTG;24/08/2024;SI;SI;NO;NO;164,568;167,568;C/F CABINA
P320GCH;24/08/2024;SI;SI;NO;NO;118,770;121,770;
P528GTC;24/08/2024;SI;NO;NO;NO;282,457;287,457;
P789FPH;24/08/2024;SI;SI;NO;NO;85,021;88,021;C/F CABINA
P679KXX;24/08/2024;X;X;X;X;1,126;6,126;
P375FJJ;26/08/2024;X;X;X;X;X;X;LIMPIEZA CUERPO DE ACELERACION
P516DTZ;26/08/2024;SI;NO;NO;NO;113,015;116,015;LAVADO DE MOTOR
P087KMZ;26/08/2024;SI;SI;NO;NO;125,077;128,077;
P785JVM;26/08/2024;SI;SI;NO;NO;137,000;142,000;C/F CABINA
C855BXJ;26/08/2024;SI;NO;NO;SI;25,455;30,455;
P669JRP;26/08/2024;SI;SI;SI;SI;84,000;89,000;C/F CABINA
P341KWH;26/08/2024;SI;SI;NO;NO;130,993;133,993;C/F CABINA
P535GTP;26/08/2024;SI;NO;NO;NO;140,044;143,044;C/F CABINA
P305JCZ;26/08/2024;SI;SI;NO;NO;52,000;57,000;C/F CABINA
C603BYG;26/08/2024;SI;SI;NO;SI;14,111;19,111;
P322KVB;23/08/2024;X;X;X;X;141,701;151,701;C/A CAJA AUTOMATICA Y MEC VARIA 10510
P440KPN;27/08/2024;SI;NO;NO;SI;98,393;103,393;
P216CGS;27/08/2024;SI;NO;NO;SI;266,667;269,667;
P358FNP;26/08/2024;SI;SI;SI;SI;345,265;350,265;FRENOS DEL Y MANT FRENOS TRAS
P473JRF;28/08/2024;SI;SI;NO;NO;92,516;95,516;C/F CABINA, C/A CAJA AUTOMATICA
P456KYG;28/08/2024;SI;SI;NO;NO;50,313;53,313;
P349KLX;28/08/2024;SI;SI;NO;NO;166,644;169,644;C/F CABINA
P087KMZ;28/08/2024;X;X;X;X;X;X;C/PUNTAS DE CREMALLERA
P595KBJ;29/08/2024;SI;NO;SI T/A SI;SI;41,582;46,582;FRENOS TRASEROS Y LAV MOTOR
C560BSN;29/08/2024;SI;NO;SI;NO;269,920;274,920;
P164KCC;29/08/2024;SI;NO;NO;NO;50,557;55,557;
P258GYF;29/08/2024;SI;NO;NO;SI;80,450;85,450;
P065FRB;29/08/2024;SI;NO;NO;NO;97,138;102,138;
P474GXT;29/08/2024;SI;NO;NO;NO;109,481;112,481;SE HIZO LAVADO DE MOTOR
P235KWN;29/08/2024;SI;X;X;X;67,030;72,030;
P139DPL;29/08/2024;SI;NO;NO;NO;124,320;127,320;
P803GWK;29/08/2024;X;X;X;X;XX;X;C/BUSHING MULETA, ROTULAS Y FAJA
P250JBK;29/08/2024;X;X;X;X;X;X;C/CAJA CVT C/BUSH MULETA DERECHO
P395JGY;30/08/2024;SI;SI;NO;NO;188,042;191,042;C/CANDELAS
P717HXX;30/08/2024;SI;NO;NO;NO;140,765;145,765;C/F CABINA Y LAVADO MOTOR
P642GML;30/08/2024;SI;NO;NO;NO;77,229;79,229;
P061FMJ;30/08/2024;SI;SI;SI;SI;142,075;147,075;LAVADO DE MOTOR
P168HRF;30/08/2024;SI;SI;NO;NO;115,488;118,488;
P895KWM;30/08/2024;SI;SI;NO;NO;80,167;85,167;
P664JXN;29/08/2024;X;X;X;X;X;X;REP. MOTOR ARRANQUE Y C/BATERIA
P569JGZ;31/08/2024;SI;NO;SI;SI;164,213;169,213;C/F CABINA
P435JTG;31/08/2024;SI;SI;SI;SI;105,600;110,600;
C177BWZ;31/08/2024;SI;SI;SI;SI;54,549;59,549;
P052FKG;31/08/2024;X;X;X;X;X;X;FRENOS DELANTEROS Y MANT TRASEROS
P810KRH;31/08/2024;X;X;X;X;145,156;155,156;C/A CAJA AUTOMATICA
P420KYG;31/08/2024;SI;SI;NO;NO;95,220;98,220;C/F CABINA Y LAVADO DE MOTOR
C560BSN;31/08/2024;X;X;X;X;X;X;C/KIT EMBRAGUE
P369DJQ;2/09/2024;SI;SI;NO;NO;106,222;111,222;C/PAST DEL Y C/F CABINA
P564KCZ;2/09/2024;SI;SI;NO;NO;98,529;101,529;LAVADO DE MOTOR
P359JNM;2/09/2024;SI;SI;NO;SI;75,664;80,664;C/F CABINA Y LAVADO DE MOTOR
C338BNV;2/09/2024;SI;NO;SI;NO;82,768;87,768;
P495KTD;2/09/2024;SI;NO;NO;NO;178,513;181,513;
P957JZH;2/09/2024;SI;SI;NO;NO;181,279;184,279;
C460BYY;2/09/2024;SI;SI;NO;NO;63,525;68,525;
P033JTG;2/09/2024;SI;SI;NO;NO;40,518;43,518;
P392KLX;2/09/2024;SI;SI;NO;NO;119,423;122,423;C/F CABINA Y C/BASES AMORT DELANTEROS
P307BWC;3/09/2024;SI;NO;NO;NO;145,556;148,556;
P814KKD;3/09/2024;X;X;X;X;X;X;C/MANGUERA CALEFACCION
P610KYG;3/09/2024;SI;NO;NO;NO;252,412;255,412;C/F CABINA
P531DXG;3/09/2024;SI;NO;NO;NO;119,646;124,646;C/CANDELAS
P852JNL;3/09/2024;SI;SI;NO;NO;167,509*;170,509;
P719CKV;3/09/2024;SI;NO;NO;NO;403,358;48,358;C/F CABINA
P715FVH;3/09/2024;SI;SI;NO;SI;270,410;275,410;
P434CPC;3/09/2024;SI;SI;NO;NO;188,997;193,997;
P545JCX;3/09/2024;SI;NO;N0;NO;179,438;182,438;REPARACION  FUGA LIQUIDO FRENOS
C109BYF;4/09/2024;SI;NO;NO;SI;12,218;17,218;
P146GFV;4/09/2024;SI;SI;NO;NO;139,040;144,040;
P640JGZ;4/09/2024;SI;SI;NO;NO;221,202;224,202;
P973JRM;4/09/2024;SI;NO;NO;NO;37,898;42,898;
P250KVT;4/09/2024;X;X;X;X;X;X;FRENOS DELANTEROS Y TRASEROS
P803GQW;4/09/2024;SI;NO;NO;NO;88,461;91,461;C/BOMBA AUX CLUTCH
P322KVB;4/09/2024;X;X;X;X;;X;C/REFRIGERANTE Y C/CANDELAS
P757JGZ;4/09/2024;SI;NO;NO;NO;112,196;115,196;C/A CAJA AUTO Y MEC VARIA NO 10557
P367FNC;4/09/2024;X;X;X;X;X;X;C/ 8 BUSH MULETA Y CARG. CAJA Y PALANCA
P327GPX;5/09/2024;SI;SI;NO;SI;125,461;127,461;
P615JDK;5/09/2024;SI;NO;NO;SI;53,351;58,351;BALANCEO
P745KXP;5/09/2024;X;X;X;X;X;X;C/CREMALLERA DIRECCION
P949JRY;5/09/2024;SI;SI;NO;NO;76,579;79,579;C/F CABINA
P143JSF;5/09/2024;SI;NO;SI;NO;39,974;44,974;LAVADO DE MOTOR
P732FFM;5/09/2024;SI;SI;SI;NO;104,274;109,274;FRENOS DELANTEROS
P962GRC;5/09/2024;SI;SI;NO;NO;87,602;90,602;C/F CABINA
P559FMS;5/09/2024;SI;SI;NO;NO;87,690;90,690;
P424KBH;5/09/2024;SI;NO;NO;SI;64,143;69,143;FRENOS TRASEROS
P577KJD;5/09/2024;X;X;X;X;X;X;REP. FUGA DE REFRIGERANTE
P660JKC;5/09/2024;X;X;X;X;X;X;C/KIT CLUTCH Y C/A CAJA, TRANSF  Y CATARINAS
P674CCB;5/09/2024;SI;NO;NO;NO;254,559;256,559;C/BOBINA, CANDELAS Y CABLES
P662KQK;6/09/2024;SI;NO;NO;NO;125,030;128,030;
P569GBM;6/09/2024;SI;NO;NO;NO;151,954;153,954;C/A CAJA MEC Y MEC VARIA NO 10629
P977KCY;6/09/2024;X;X;X;X;X;X;MEC VARIA ORDEN 10597
P653GQX;6/09/2024;SI;SI;NO;NO;132,194;135,194;C/F CABINA Y MEC VARIA NO 10536
P140JFG;7/09/2024;X;X;X;X;X;X;C/1 ROTULA
P916JZH;7/09/2024;SI;NO;NO;NO;25,731;28,731;C/F CABINA
P722FPK;7/09/2024;SI;SI;NO;SI;170,100;175,100;C/F CABINA
P949KNV;7/09/2024;SI;SI;NO;SI;70,084;75,084;C/F CABINA
P726JJD;9/09/2024;SI;SI;NO;NO;22,756;27,756;C/F CABINA
P643JJD;9/09/2024;SI;NO;NO;NO;83,218;88,218;
P818KKS;9/09/2024;SI;SI;NO;SI;24,860;29,860;
P566JCJ;9/09/2024;SI;NO;NO;NO;130,017;135,000;FRENOS DELANTEROS Y TRASEROS
P530KCZ;9/09/2024;SI;SI;NO;NO;160,016;163,016;C/F CABINA
P194KTM;9/09/2024;SI;NO;NO;SI;15,440;20,440;C/F CABINA
P852JGY;9/09/2024;SI;SI;NO;NO;117,306;120,306;C/AMORTS DEL Y C/CRUCES
P432DQL;9/09/2024;SI;NO;NO;NO;X;X;CONVERSION DE TRANSMISION
P367FNC;10/09/2024;SI;SI;NO;SI;390,861;395,861;
P682JGD;10/09/2024;SI;SI;SI;SI;47,038;52,038;MANT FRENOS Y BALANCEO
P714JGF;10/09/2024;SI;NO;NO;SI;39,999;45,000;LAVADO DE MOTOR
P591JRB;10/09/2024;X;X;X;X;X;X;C/REFRIGERANTE
P380DQL;10/09/2024;SI;NO;NO;NO;233,873;235,873;
P347FMN;10/09/2024;SI;SI;SI;NO;172,279;177,279;C/F CABINA
P375FJJ;10/09/2024;SI;NO;NO;NO;173,435;178,435;REPARACION DE RADIADOR
P909JQS;10/09/2024;X;X;X;X;XX;X;C/A CAJA AUTOMATICA, MEC VARIA 10625
P952KGX;11/09/2024;SI;SI;NO;SI;14,785;19,785;C/F CABINA, FLUSHING Y LAV MOTOR
P917KWD;11/09/2024;SI;SI;NO;NO;181,775;184,775;C/F CABINA Y C/A CAJA AUTOMATICA
P483GRW;11/09/2024;SI;NO;NO;N;150,737;152,737;
P625DGV;11/09/2024;SI;SI;NO;NO;S/F;S/F;C/A CAJA Y CATARINA
P184KMZ;11/09/2024;SI;SI;NO;NO;189,282;192,282;C/F CABINA Y MEC VARIA ORDEN 10645
P973JRM;11/09/2024;X;X;X;X;X;X;C/BOMBA DE COMBUSTIBLE
P571FXT;11/09/2024;SI;SI;NO;NO;127,699;130,699;C/F CABINA Y MEC VARIA ORDEN 10643
P577KJD;12/09/2024;SI;SI;NO;NO;152,650;155,650;
P974KYX;12/09/2024;SI;SI;NO;NO;138,722;141,722;
P920CKV;12/09/2024;SI;NO;NO;NO;179,083;181,083;
P822JNL;12/09/2024;SI;NO;NO;NO;147,706;150,706;
P649JXN;12/09/2024;SI;NO;NO;NO;98,792;101,792;
P910HLR;12/09/2024;SI;SI;NO;NO;95,659;98,659;C/F CABINA
P554JJD;12/09/2024;SI;NO;NO;NO;145,974;147,974;FLUSHING DE CHASIS
P285GYD;12/09/2024;SI;SI;NO;NO;112,070;115,070;
P115JNM;12/09/2024;SI;NO;NO;NO;X;X;C/MOTOR Y GUARDAPOLVO FLECHA
P876FWT;12/09/2024;SI;SI;NO;NO;228,541;231,541;REPARACION DE MOTOR
P695KQZ;13/09/2024;SI;SI;NO;NO;140,238;145,238;C/F CABINA
P291JTL;13/09/2024;SI;SI;NO;NO;63,245;66,246;
P755JVT;13/09/2024;SI;NO;NO;NO;36,861;41,861;
P307BWC;13/09/2024;X;X;X;X;X;X;C/TERM DIRECC Y HULES BARRA EST
P364JGY;13/09/2024;SI;SI;SI;SI;125,955;130,955;
P141FKG;14/09/2024;SI;SI;NO;NO;99,043;102,043;
P390GXT;14/09/2024;SI;NO;NO;NO;76,527;79,527;C/F CABINA
P111GLT;14/09/2024;SI;SI;SI T/A SI;SI;83,591;88,591;C/F CABINA Y LAV MOTOR
P706HZK;14/09/2024;SI;NO;NO;NO;137,431;142,431;LAVADO DE MOTOR
P591JRB;14/09/2024;X;X;X;X;X;X;C/FAJA UNICA
P876FWT;14/09/2024;X;X;X;X;X;X;C/4 AMORTIGUADORES
P733FPF;14/09/2024;X;X;X;X;X;X;MEC VARIA ORDEN 10673
P361HZL;16/09/2024;SI;NO;NO;NO;38,017;41,017;C/A CAJA AUTO Y C/REFRIGERANTE
P117FMH;16/09/2024;SI;SI;SI;SI;202,273;207,273;C/F CABINA
P974KLC;16/09/2024;SI;NO;NO;NO;167,362;170,362;C/PAST DELANTERAS Y TRASERAS
P292JTG;16/09/2024;SI;SI;NO;SI;171,777;176,777;
P423KTF;17/09/2024;SI;NO;NO;NO;128,713;131,713;
P338KKB;17/09/2024;SI;SI;NO;SI;6,185;11,000;C/F CABINA
P736FGC;17/09/2024;SI;SI;NO;NO;199,633;202,633;
P832GYP;17/09/2024;SI;SI;SI;NO;56,399;61,399;C/F CABINA
P920CKV;17/09/2024;X;SI;X;X;X;X;MEC VARIA ORDEN 10703
P897JVT;17/09/2024;X;X;X;X;X;X;C/2 AMORTIGUADORES DELANTEROS
C533BXR;18/09/2024;SI;NO;NO;NO;37,884;42,884;FLUSHING Y LAVADO DE MOTOR
P449GQQ;18/09/2024;SI;SI;NO;NO;120,018;123,018;SE HIZO LAVADO DE MOTOR
P771KYG;18/09/2024;SI;SI;NO;NO;125,140;130,140;C/F CABINA
P924KYG;17/09/2024;SI;NO;NO;NO;50,600;53,600;
P746GPR;18/09/2024;X;X;X;X;X;X;C/A CAJA AUTO Y REP FALLO DE ARRANQUE
P571FXT;18/09/2024;X;X;X;X;X;X;C/RADIADOR Y VENTILADOR
P333HXY;18/09/2024;SI;SI;SI;NO;S/F;S/F;C/BOMBA CEBADORA
P803KJD;19/09/2024;SI;SI;NO;SI;291,327;293,327;LAVADO DE MOTOR
P438KBZ;19/09/2024;SI;SI;NO;SI;20,000;25,000;C/F CABINA
P702JYY;19/09/2024;SI;SI;SI T/A SI;SI;65,797;70,797;C/F CABINA Y LAV MOTOR
P322KVB;19/09/2024;SI;SI;NO;NO;230,540;235,540;
P002HXY;19/09/2024;SI;SI;NO;NO;74,548;79,548;C/F CABINA
P757GKM;3/02/2025;X;X;X;X;189,011;199,011;C/A SOLO A CAJA AUTOMATICA
P273KFR;19/09/2024;X;X;X;X;X;X;C/F ACEITE Y LAV MOTOR
P211GXW;20/09/2024;SI;SI;NO;NO;65,827;68,827;C/BOMB AUX FRENOS Y C/REFRIGERANTE
P367JSD;20/09/2024;SI;NO;NO;NO;165,447;170,447;
P418FXV;20/09/2024;SI;NO;NO;NO;180,570;183,570;
C432BWH;20/09/2024;SI;SI;SI;NO;48,879;53,879;
P545KYG;20/09/2024;SI;SI;NO;NO;136,522;139,522;BALANCEO
P486FJF;20/09/2024;X;X;X;X;X;X;REP FALLO EN MARCHA
P516FLQ;21/09/2024;SI;SI;NO;NO;191,038;196,038;
P093GGS;21/09/2024;SI;SI;NO;NO;227,316;229,316;C/A CAJA AUTOMATICA
P791JGX;19/09/2024;X;X;X;X;158,949;168,494;C/A CAJA AUTO Y REP. FALLO ARRANQUE
C757BVX;23/09/2024;SI;SI;NO;SI;56,725;61,000;
P773JKB;23/09/2024;SI;SI;NO;SI;85,678;90,678;C/F CABINA
P001FZS;23/09/2024;SI;NO;NO;NO;142,849;147,849;
P768GPR;23/09/2024;SI;SI;NO;NO;91,396;94,396;LAVADO DE MOTOR
P180JGZ;23/09/2024;SI;SI;NO;NO;117,933;120,933;C/2 FAJAS
P466KGX;23/09/2024;SI;SI;SI;SI;65,773;67,773;
P745KXP;23/09/2024;X;X;X;X;X;X;C/FAJAS
